reconciliation_id,raw_scientific_name,normalized_scientific_name,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,reconciliation_reason,confidence,evidence_source,evidence_reference,review_required,source_page_url
12c9d67eb2c561a6,Aphanamixis POLYSTACHYA (Wall.) R.N. Parker.,aphanamixis polystachya (wall.) r.n. parker.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=73
8b719abdda0df9c2,Aquilaria MALACCENSIS Lamk.,aquilaria malaccensis lamk.,Thymelaeaceae,thymelaeaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
ecd726c5ea20e562,Arachis HYPOGEA L.,arachis hypogea l.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
202b4872b4a37a03,Ardisia PANICULATA Roxb.,ardisia paniculata roxb.,Myrsinaceae,myrsinaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
5e19e73f9113da28,Ardisia SOLANACEA (Poir.) Roxb.,ardisia solanacea (poir.) roxb.,Myrsinaceae,myrsinaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
fb613a8acd0d53ec,Areca CATECHU L.,areca catechu l.,Arecaceae,arecaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
f70c35d5c751eb01,Argemone MAXICANA L.,argemone maxicana l.,Papaveraceae,papaveraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
4e28ac5e4d89fb4a,Argyreia CAPITIFORMIS (Poir.) Oostr.,argyreia capitiformis (poir.) oostr.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
aadb0c7d92d05912,Argyreia NERVOSA (Burm. f.) Boj.,argyreia nervosa (burm. f.) boj.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
732a1757d87c2cd1,Aristolochia INDICA L.,aristolochia indica l.,Aristolochiaceae,aristolochiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
3f65a2bbdf729ecf,Aristolochia TAGALA Cham.,aristolochia tagala cham.,Aristolochiaceae,aristolochiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=74
9f00ba7fb9d6764a,Artabotrys HEXAPETALUS (L.f.) Bhandari,artabotrys hexapetalus (l.f.) bhandari,Annonaceae,annonaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
ef7592c782f3dcad,Artabotrys SUAVEOLENS Blume.,artabotrys suaveolens blume.,Annonaceae,annonaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
3c5f6b7c226451a5,Artocarpus HETEROPHYLLUS Lamk.,artocarpus heterophyllus lamk.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
bc5a02bb163100be,Artocarpus LACUCHA Buch-Ham.,artocarpus lacucha buch-ham.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
08d56697bf9a0469,Asclepias CURASSAVICA L.,asclepias curassavica l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
e27a5ef4c182d502,Asparagus RACEMOSUS L.,asparagus racemosus l.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
628beffffce5f3f7,Asplenium polyodon G. Forst.,asplenium polyodon g. forst.,Aspleniaceae,aspleniaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
ce1fcc69a3b61f5c,Atalantia MONOPHYLLA Correa,atalantia monophylla correa,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
480b8cfe15d68aab,Cajanus crassus (King) Maesen,cajanus crassus (king) maesen,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
1c92984097719256,Cajanus scarabaeoides (L.) Thouars,cajanus scarabaeoides (l.) thouars,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=75
39151ea33d47a5c7,Averrhoa BILIMBI L.,averrhoa bilimbi l.,Averrhoaceae,averrhoaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
ee76b7b31be6fe5f,Averrhoa CARAMBOLA L.,averrhoa carambola l.,Averrhoaceae,averrhoaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
bcb5ede3cd85bdf2,Azadirachta INDICA A. Juss.,azadirachta indica a. juss.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
1052104ba01ae46c,Bacopa monnieri (L.) WETTST.,bacopa monnieri (l.) wettst.,Scrophulariaceae,scrophulariaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
d263cf17d7df0947,Baliospermum solanifolium (BURM.) SURESH,baliospermum solanifolium (burm.) suresh,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
2af967a8cf75f43c,Bambusa bambos (L.) Voss,bambusa bambos (l.) voss,Poaceae,poaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
ca1829f842a27af5,Barleria cristata L,barleria cristata l,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
c61ba3e64d3fa6d4,Barlaria STRIGOSA Willd.,barlaria strigosa willd.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
c5fd1a8a7300741f,Barringtonia ACUTANGULA (L.) Gaertn.,barringtonia acutangula (l.) gaertn.,Barringtoniaceae,barringtoniaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
2f6eca3fe5503ad1,Barringtonia RACEMOSA (L.) Spreng.,barringtonia racemosa (l.) spreng.,Barringtoniaceae,barringtoniaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=76
687290aa3cce36bc,Basella ALBA L.,basella alba l.,Basellaceae,basellaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
95b54170f2a43031,Bauhinia ACUMINITA L.,bauhinia acuminita l.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
7ae32a14fe8aa138,Bauhinia MACROSTACHYA Wall.,bauhinia macrostachya wall.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
2faa2c6e64f1201c,Bauhinia MALABARICA Roxb.,bauhinia malabarica roxb.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
d2e1a756a9bbb048,Bauhinia PURPUREA L.,bauhinia purpurea l.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
762612a4de105ec3,Bauhinia VARIEGATA L.,bauhinia variegata l.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
c2bd574d62194509,Begonia ROXBURGHII DC.,begonia roxburghii dc.,Begoniaceae,begoniaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
35f13a587fc19877,Iris domestica (L.) Goldblatt & Mabb,iris domestica (l.) goldblatt & mabb,lridaceae,lridaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: NO_CHANGE.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
dc68803cc273d1b6,Benincasa HISPIDA (Thunb.) Cogn.,benincasa hispida (thunb.) cogn.,Cucurbitaceae,cucurbitaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=77
88f35b4050706686,Biophytum SENSITIVUM (L.) DC.,biophytum sensitivum (l.) dc.,Oxalidaceae,oxalidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=77
6769a560e2210337,Bixa ORELLANA L.,bixa orellana l.,Bixaceae,bixaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
88c8bfa94a3bd939,Blumea BALSAMIFERA DC,blumea balsamifera dc,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
c6407a4cdeaf5c4c,Blumea CLERKEI Hook. f.,blumea clerkei hook. f.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
3a4a969fb312db9a,Blumea LACERA (Burn.f.) DC.,blumea lacera (burn.f.) dc.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
f800952946938658,Boehmeria MALABARICA Wedd.,boehmeria malabarica wedd.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
f3bea1fc89a22db6,Boerhaavia DIFFUSA L.,boerhaavia diffusa l.,Nyctaginaceae,nyctaginaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
e578c22cd83ed57b,Boesenbergia LONGIFLORA Kuntze.,boesenbergia longiflora kuntze.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
e88aa027cf0bbafb,Bombax CEIBA L.,bombax ceiba l.,Bombacaceae,bombacaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
251e14515e505da6,Borassus FLABELLIFER L.,borassus flabellifer l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
b684d61545e46373,Spermacoce articularis L.f.,spermacoce articularis l.f.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=78
ab4e93e2e9e5b612,Boswellia SERRATA Roxb.,boswellia serrata roxb.,Burseraceae,burseraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
b1d66f9d7abf441f,Brassica NIGRA (L.) Koch.,brassica nigra (l.) koch.,Brassicaceae,brassicaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
3740b3c00d88a3f1,Breynia RETUSA (Dennst.) Alston.,breynia retusa (dennst.) alston.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
65bf8caa4d32e229,Bridelia RETUSA (L.) Spreng.,bridelia retusa (l.) spreng.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
b7aa4fa8ed1a627d,Bridelia STIPULARIS Bl.,bridelia stipularis bl.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
195510dc93f33afe,Buchanania cochinchinensis (Lour.) M.R.Almeida,buchanania cochinchinensis (lour.) m.r.almeida,Anacardiaceae,anacardiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
4f4adb6eaea48a33,Buddleja NEEMDA Buch.-Ham.,buddleja neemda buch.-ham.,Buddlejaceae,buddlejaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
fbe3913d878e38a8,Byttneria pilosa Roxb.,byttneria pilosa roxb.,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
cc51b48e3e6bcff9,Butea MONOSPERMA (Lam.) Taub.,butea monosperma (lam.) taub.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
4043e58f8759a322,Caesalpinia BONDUC (L.) Roxb.,caesalpinia bonduc (l.) roxb.,Caesalpiniaceae,caesalpiniaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=79
94d7eb52ee736a31,Caesalpinia DIGYNA Rottl.,caesalpinia digyna rottl.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
f1dc31f862d3a083,Caesalpinia PULCHERIMA Sw.,caesalpinia pulcherima sw.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
1b0b349ac7016f40,Cajanus cajan (L.) Millsp.,cajanus cajan (l.) millsp.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
a0a1475c9b8d8dce,Callicarpa MACROPHYLLA Vahl.,callicarpa macrophylla vahl.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
cac83783ea9b1bc5,Callicarpa TOMENTOSA (L.) Merr.,callicarpa tomentosa (l.) merr.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
5c0ffd2c03b59233,Calophyllum INOPHYLLUM L.,calophyllum inophyllum l.,Guttiferae,guttiferae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
786eb2cdc0b83d71,Calotropis GIGANTEA (L.) R. Br.,calotropis gigantea (l.) r. br.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
4cf1bacce3255c97,Calotropis PROCERA (Aiton) Dryand.,calotropis procera (aiton) dryand.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
c6721f6e052e43af,Getonia floribunda ROXB.,getonia floribunda roxb.,Combretaceae,combretaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
8e46ab1a34f315e9,Camellia sinensis (L.) O. Kuntze.,camellia sinensis (l.) o. kuntze.,Theaceae,theaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=80
97646aade2be8f4f,Canarium BENGALENSE Roxb.,canarium bengalense roxb.,Burseraceae,burseraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
35b964afbce59b07,Canna INDICA L.,canna indica l.,Cannaceae,cannaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
0fc12c8ed214f857,Cannabis SATIVA L.,cannabis sativa l.,Cannabidaceae,cannabidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
e1de547c1650d9c3,Magnolia champaca (L.)Baill.exPierre,magnolia champaca (l.)baill.expierre,Magnoliaceae,magnoliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
5fa25e496a532078,Zehneria scabra Sond.,zehneria scabra sond.,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
930fe13c32955832,Solenaamplexicaulis(lam.) gandhi.,solenaamplexicaulis(lam.) gandhi.,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
bdc5fa0aa311f5fd,Cochlospermum religiosum (L.) Alston,cochlospermum religiosum (l.) alston,Vixaceae,vixaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
5ddb5911a11cc88f,Gynocardia odorata R. Br.,gynocardia odorata r. br.,-,-,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: NO_CHANGE.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
6c53883e26d7a764,Drosera peltata Thunb.,drosera peltata thunb.,-,-,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: NO_CHANGE.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
b0c37e335f2f6f74,Sida rhombifolia L.,sida rhombifolia l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=81
3103e745ff8101e6,Sida orientaliscav.,sida orientaliscav.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
cf25f26d14494d79,Sida cordifolia L.,sida cordifolia l.,-,-,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=82
389df43c3b522ac2,Sidacordata(burm.f.) borss.waalk.,sidacordata(burm.f.) borss.waalk.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
b432bc87e8a0b448,Sida acuta Burm. f.,sida acuta burm. f.,Malvaceae,malvaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=82
a43b815a17d2a429,Malva sylvestris L.,malva sylvestris l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
3f6c637570deb0e2,Hibiscus schizopetalus (Mast.) Hook. f.,hibiscus schizopetalus (mast.) hook. f.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
4a6efb00f777bb08,Althaea officinalis L.,althaea officinalis l.,-,-,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: NO_CHANGE.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
4ee2071905b8584b,Bombax insigne Wall.,bombax insigne wall.,Bombaceae,bombaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
a02bc7f09f4b25c7,Firmiana simplex(l.) W.Wight.,firmiana simplex(l.) w.wight.,Sterculaceae,sterculaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
c67c9c938181faa7,Sterculia lanceifolia Roxb.,sterculia lanceifolia roxb.,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=82
6b9d73777e54cd6a,Pentapetes phoenicea L.,pentapetes phoenicea l.,Sterculaceae,sterculaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=83
161e63ed8a6d8909,Microcos paniculata L.,microcos paniculata l.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=83
de849fcf4b356131,Melochia corchorifolia L.,melochia corchorifolia l.,Tiliaceae,tiliaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=83
0a29cdb71ba14dfe,Corchorus fascicularis Lam.,corchorus fascicularis lam.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=83
