inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
QFKFDESGBPKPPL,training_pool,1,4.09,4.09,4.09,False,False,0.0,0.0
QFQARRRBOOEZGA,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
QFRKUURFWZMRAG,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
QFWCYNPOPKQOKV,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
QGCKNIAMHUUUDI,training_pool,1,5.99,5.99,5.99,False,False,0.0,1.0
QGGGJODXPMZGCO,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
QGNNQDAQBISHQG,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
QGPDQLORMJTCKM,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
QHJFMBANWJZYPJ,training_pool,1,6.77,6.77,6.77,False,False,1.0,1.0
QHJMMUKBGZTMMK,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
QHSXAZUUIJIURJ,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
QHXHUHXSKMAPFQ,training_pool,3,4.7,4.64,5.3,False,False,0.0,0.0
QIIVYFCKLOBDST,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
QIJCIOJDEAVNCZ,training_pool,3,5.0,5.0,5.52,False,False,0.0,1.0
QILUCABROJMZBR,training_pool,1,4.49,4.49,4.49,False,False,0.0,0.0
QIWOFDHUQPJCJF,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
QIWOMAPQBLCIGY,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
QJJDMVZYFRBIHO,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
QJSBOZBRPNQYEP,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
QJVXKWHHAMZTBY,flora,1,4.44,4.44,4.44,False,False,0.0,0.0
QKBNOICRNGAAPD,training_pool,1,6.43,6.43,6.43,False,False,1.0,1.0
QKLWOMCJCWBONG,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
QKZXDUSJODZOOK,training_pool,1,7.85,7.85,7.85,False,False,1.0,1.0
QLMJXRSFPIZIKN,training_pool,2,4.375,4.0,4.75,False,False,0.0,0.0
QLTCWWAGNSYHAR,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
QLWCNJZKCFQJKN,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
QMBKCXICBFNDDL,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
QMHLMOLMMIDGSI,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
QMMAGKWGLWQMID,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
QNBMVIAVMRUVAY,training_pool,1,5.83,5.83,5.83,False,False,0.0,1.0
QNEDJHHKBRZHMD,training_pool,1,4.09,4.09,4.09,False,False,0.0,0.0
QOFOEVNYGMELQV,training_pool,1,5.32,5.32,5.32,False,False,0.0,1.0
QOHGXWIDSHOGBZ,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
QOJPQADRTOBBQV,training_pool,1,5.65,5.65,5.65,False,False,0.0,1.0
QONAWCBVRKXWKM,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
QPCNZMHUJZKEPX,training_pool,1,6.39,6.39,6.39,False,False,1.0,1.0
QPSHXEURPXZWCM,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
QQGIACMPSDVFRS,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
QREZHCGVGKVZBI,training_pool,1,6.31,6.31,6.31,False,False,1.0,1.0
QROHRQYUKYLARD,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
QRQGMZAVXNCVOI,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
QRZAKQDHEVVFRX,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
QRZBUZGQIBTFCB,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
QSBZXRFYEITXDL,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
QSIMEXGETHTWEY,training_pool,2,4.79,4.42,5.16,False,False,0.0,0.0
QSQASSUNYGTMLF,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
QUIKTBHWZAAFQH,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
QUVHDJSZHHKWSL,training_pool,1,5.88,5.88,5.88,False,False,0.0,1.0
QUVNXCFAMZQWJV,training_pool,1,4.32,4.32,4.32,False,False,0.0,0.0
QVCBATPHRWJYIH,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
QVDWMUNEMKEXNZ,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
QVNBSMZFDSBWNZ,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
QWCNQXNAFCBLLV,flora,1,4.18,4.18,4.18,False,False,0.0,0.0
QWTBQYLKKFHZCI,training_pool,1,7.44,7.44,7.44,False,False,1.0,1.0
QWZJQZBFJWDVON,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
QXJHSRWDYCYSRO,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
QXNKKAWIRPNWSY,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
QXOHUUUSFJPFTN,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
QXPOHFKFFDZLPM,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
QYLIQJQSFODNCS,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
QYSPLQLAKJAUJT,training_pool,3,5.88,4.07,5.89,False,True,0.0,
QZDHBGDHOYXBBJ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
QZJHEVFNGANCOQ,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
QZOXMKNWQZCVDE,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
QZWRNJWIFVQIAF,training_pool,2,4.67,4.5,4.84,False,False,0.0,0.0
QZZAWDUEHAPFKB,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
RAAKAJZRNDJUSQ,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
RAKJVIPCCGXHHS,flora,1,4.19,4.19,4.19,False,False,0.0,0.0
RAMPXBCEBDAPGP,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
RAPNSCJOLDZWBV,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
RAUHMMADXJJVRP,training_pool,2,5.15,5.0,5.3,False,False,0.0,1.0
RBZISARSXQPWLZ,training_pool,1,6.13,6.13,6.13,False,False,1.0,1.0
RCCBZHCGCLJHRU,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
RCEWLGWTZHROAQ,training_pool,2,4.645,4.1,5.19,False,True,0.0,
RCOXTTLIGHDQHU,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
RDDACGGTEDFKEE,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
RDJGLLICXDHJDY,training_pool,1,6.84,6.84,6.84,False,False,1.0,1.0
RDNWTIGPUQYVIH,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
RDOBMAJQUIWFQP,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
RDVMVFHKIXFZDK,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
RECUKUPTGUEGMW,flora,1,5.4,5.4,5.4,False,False,0.0,1.0
REDHNRDNFAPMGP,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
REEHPTZXDPTHNZ,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
REFAJBAAPNOYGB,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
RFUICONZPZXSGF,training_pool,1,6.58,6.58,6.58,False,False,1.0,1.0
RFYNCQDEEMNSRV,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
RFYXXAAUMNFXQX,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
RGANEMJXHWAHQI,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
RGLYKWWBQGJZGM,training_pool,1,5.25,5.25,5.25,False,False,0.0,1.0
RGUDCFNKNHZUIY,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
RGUGRLMTFNHYLE,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
RGXSMAYXKHOHSL,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
RGZLKFJQBVSTME,training_pool,1,6.79,6.79,6.79,False,False,1.0,1.0
RHPWOEFSQBYIMW,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
RHSAKZRCPXWFSW,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
RHTSKOPBSZUGID,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
RHYPLXHTNFTLQW,training_pool,1,8.91,8.91,8.91,False,False,1.0,1.0
RHZXDVCKUWPBFF,training_pool,1,4.05,4.05,4.05,False,False,0.0,0.0
RIRLWPVSGQEVRA,training_pool,1,4.92,4.92,4.92,False,False,0.0,0.0
RJRAUTTUFDLEDK,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
RKDRZOIGQPIOJE,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
RKGGTHPEGXJODP,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
RKNSLLSUFWWYCA,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
RKRKYGRCYRXULL,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
RLCSMEASWTXBRD,training_pool,1,6.29,6.29,6.29,False,False,1.0,1.0
RLFHLBYJXUUDSI,training_pool,1,4.13,4.13,4.13,False,False,0.0,0.0
RMARUWMZUTXBJC,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
RNDSYJOBGICVGK,training_pool,1,6.43,6.43,6.43,False,False,1.0,1.0
RNHLNSUTABABRR,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
RNWMHBCUGLUQES,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
RNZOILMUIJSTSY,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
ROGIZQKZYSAYNA,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
ROPHIKMBWGQPQO,training_pool,1,5.9,5.9,5.9,False,False,0.0,1.0
ROVIGEJGXWWFCU,training_pool,1,6.19,6.19,6.19,False,False,1.0,1.0
ROWUKXFOSRSTCP,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
RPTFKXDBRBKHQU,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
RRAFCDWBNXTKKO,flora,1,4.96,4.96,4.96,False,False,0.0,0.0
RRQDXVLCGBXZKN,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
RRRXFUYNAICAAP,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
RRWSYMHVTCDSNN,training_pool,1,4.49,4.49,4.49,False,False,0.0,0.0
RSABMOYFBOLDLO,training_pool,2,4.08,4.05,4.11,False,False,0.0,0.0
RSNNHDKEOIZSOG,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
RSVKRWJGUDWYLS,training_pool,2,5.875,5.27,6.48,True,False,,1.0
RSYPHTZEXAJUHX,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
RSYUFYQTACJFML,flora,2,5.005000000000001,4.82,5.19,False,False,0.0,1.0
RTCBYXJWDJFNFR,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
RTGQDSDACHRQRG,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
RUTYLAWDRHFHCR,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
RUYOIFKVHOOUJH,training_pool,1,4.14,4.14,4.14,False,False,0.0,0.0
RUZSSDOKRZZSMH,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
RVWKKECIRPQFJF,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
RVZYHWUQJFPPLC,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
RWFQVGQYGYLUOT,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
RWNBBYLXHVHOBL,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
RWXBISJRHAJBBT,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
RXKPYCRZRFXIIR,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
RYWAXLZIHSGNRM,training_pool,1,4.15,4.15,4.15,False,False,0.0,0.0
RZBJOVUTEDIEQN,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
RZEKVGVHFLEQIL,training_pool,32,5.0,4.09,7.89,True,True,,
RZJQGNCSTQAWON,training_pool,14,4.72,4.21,5.77,False,True,0.0,
RZVCBSGZKOFRJK,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
SAFOMRPGBRDSOR,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
SAWAFPHKXWZASY,training_pool,1,6.02,6.02,6.02,False,False,1.0,1.0
SBBHTKBJRAVMMH,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
SBDNJUWAMKYJOX,training_pool,2,6.675000000000001,6.66,6.69,False,False,1.0,1.0
SCCDQYPEOIRVGX,flora,1,5.52,5.52,5.52,False,False,0.0,1.0
SCECXPYERIUNDX,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
SCYUPMFTYFIJTQ,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
SDAWSOMZMUZZGM,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
SDHUXIUATGJTFY,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
SECMOZDHIHOGTE,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
SENZFKDGZWMLAB,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
SEOHAKCJVHNLFU,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
SFBGMMQOTOMLPM,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
SFBODOKJTYAUCM,training_pool,1,5.53,5.53,5.53,False,False,0.0,1.0
SFHUMPQJFLDISM,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
SFLMUHDGSQZDOW,flora,1,4.12,4.12,4.12,False,False,0.0,0.0
SFTDLGJIDMULGE,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
SFWBFMNNYUARAT,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
SGVCPVBBMCJFLT,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
SGWVWSAHSLDLIL,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
SGZPDQDNNJQFNW,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
SHAHPWSYJFYMRX,training_pool,9,5.33,4.29,6.55,True,True,,
SHQZLTPDLDMNEL,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
SJLVVNVCCNUXHZ,training_pool,1,6.46,6.46,6.46,False,False,1.0,1.0
SJQBHPJLLIJASD,training_pool,1,6.18,6.18,6.18,False,False,1.0,1.0
SJQHTKCFPLTJMC,training_pool,1,5.34,5.34,5.34,False,False,0.0,1.0
SJQYXSIKYYHNSV,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
SKQVPMRXOSQJMV,training_pool,1,4.49,4.49,4.49,False,False,0.0,0.0
SLCHLEMDQSMYSS,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
SLRUKOOLECYYPS,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
SLUYEFYEFFMLQC,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
SLWFGNQOCSTYTG,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
SNGYIJXVPYURDI,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
SNPVCUNFLUMOJV,training_pool,1,5.61,5.61,5.61,False,False,0.0,1.0
SNSNKHOGRIQHBJ,training_pool,2,5.665,5.11,6.22,True,False,,1.0
SOCFAPJBKSNKPG,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
SOKZUMXDTXODPI,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
SQJLTDFIOMWZDE,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
SQQJATJQZCRBEZ,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
SQRZLVUKAGAFFX,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
SRHADSQOELLZQS,training_pool,1,5.59,5.59,5.59,False,False,0.0,1.0
SROFZMVMGQCTHO,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
SRVKFGCVJMHEKC,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
SSUJSRHMLFBGKA,training_pool,2,6.135,5.75,6.52,False,False,1.0,1.0
STBQFYDBKQFENT,training_pool,1,6.91,6.91,6.91,False,False,1.0,1.0
STMDMLVEEZZZEO,training_pool,2,4.29,4.12,4.46,False,False,0.0,0.0
STNFHIJXLGRFLA,training_pool,1,4.56,4.56,4.56,False,False,0.0,0.0
SULJGIKDKXUDLN,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
SUOXGDJCEWTZIZ,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
SUTUBQHKZRNZRA,flora,1,4.75,4.75,4.75,False,False,0.0,0.0
SVHSGKFLTVBGOL,training_pool,1,6.71,6.71,6.71,False,False,1.0,1.0
SVSFRUVDCJWHOW,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
SWGSPVCVQPOXFZ,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
SWKWTJVJCSGVET,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
SWLWPNCYNMXQOD,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
SWQGCPSWRKAIFP,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
SWUARLUWKZWEBQ,training_pool,2,5.16,4.24,6.08,True,True,,
SWUVZSFIBSMELP,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
SXNVEZCCWFOWDA,training_pool,3,5.37,5.13,6.5,True,False,,1.0
SXSWFYPYIIBACL,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
SXTSFBHTDSDNGL,training_pool,1,7.28,7.28,7.28,False,False,1.0,1.0
SXWKLEULMBLXJM,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
SYAQGJMIDFJIMM,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
SYCDCMGVFQIMAR,training_pool,1,6.15,6.15,6.15,False,False,1.0,1.0
SYPLJSPPNMWDAH,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
SYTBZMRGLBWNTM,training_pool,5,5.7,4.36,8.0,True,True,,
SYUJPVIDABKJNR,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
SYUZXCHRMKPZQM,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
SZAIXFSNPPEGOG,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
SZEQJADSNWIXLJ,training_pool,1,4.8,4.8,4.8,False,False,0.0,0.0
SZQLJRUPQGEKLC,training_pool,2,5.27,4.47,6.07,True,True,,
SZXXTHFNGLCWIO,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
SZZKITWEJTYMHE,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
TTZNQDOUNXBMJV,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
TULSRFAOYNXAQA,training_pool,1,4.9,4.9,4.9,False,False,0.0,0.0
TVBSMSWWIVWXMI,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
TVETVUKIGCRVNH,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
TVHNRXDZDSLSJZ,training_pool,1,7.36,7.36,7.36,False,False,1.0,1.0
TVSFBCFQMGXADL,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
TWEXZJQAVDRTRB,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
TXIDPRILKFJQCY,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
TXNPZIGQKJSGPU,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
TXRHVHRTTYBPNN,training_pool,1,5.87,5.87,5.87,False,False,0.0,1.0
TZBJGXHYKVUXJN,flora,1,4.1,4.1,4.1,False,False,0.0,0.0
TZFWDZAJJMUALL,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
TZOMOHQHOGZCPT,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
UAGQKNVABGCDHM,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
UALGIHWFQTYUOP,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
UATKBDIWWOKIJQ,training_pool,1,5.45,5.45,5.45,False,False,0.0,1.0
UAWXGRJVZSAUSZ,training_pool,3,6.68,6.1,6.8,False,False,1.0,1.0
UBHKJRYGKOSQDJ,training_pool,2,7.3,7.05,7.55,False,False,1.0,1.0
UBMHUOWYROYDAE,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
UCGZGNACKJUNKA,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
UDMLYEZNRAVMGZ,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
UEDYWDJWTZVWJX,training_pool,1,5.88,5.88,5.88,False,False,0.0,1.0
UEMFMDKLHCIEME,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
UEQVBBOKBRZCIM,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
UFNDGXXGZFPSCP,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
UFSJAWLGOHKVBH,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
UFTYIKMLGCMHID,training_pool,1,4.12,4.12,4.12,False,False,0.0,0.0
UGAVYVQBJKBLTG,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
UGIVEWWIEYYZIE,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
UGWCZUSDBVTXHW,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
UHAUUAGUJDZJLR,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
UHCVEGWROAMUIK,training_pool,2,5.4,5.14,5.66,False,False,0.0,1.0
UHGDAIAKKIZOFL,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
UIADWSXPNFQQCZ,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
UIHLRZBEUBLOBS,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
UJAAZUOEEYZOLC,training_pool,2,5.15,4.41,5.89,False,True,0.0,
UJIRQJMAFCLRDU,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
UJWHINCSLZQYTB,training_pool,1,7.28,7.28,7.28,False,False,1.0,1.0
UKINWXGEQUAQTC,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
UKXZLBDDBMTGRF,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
ULFYMTMZNITFSB,training_pool,2,4.585,4.21,4.96,False,False,0.0,0.0
ULIXZLFVBJBBTC,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
UMJBEGKQYIAPLP,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
UMNWCBZVLJKUJR,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
UMRLJKNCWIGTIM,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
UNEVTVWOSGJGLU,training_pool,3,4.53,4.51,5.64,False,True,0.0,
UNHXJQNYRJHGEJ,training_pool,2,5.449999999999999,5.39,5.51,False,False,0.0,1.0
UOLUFPJCRSHVKK,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
UOSXMUVQMSJAOK,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
UPDJNAHRAKJPOA,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
UPOOCQONPNXLKC,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
UPSPUYADGBWSHF,training_pool,2,6.925,6.46,7.39,False,False,1.0,1.0
UQDWRYPLIVQNCA,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
UROLELMVGKTSPJ,training_pool,2,5.66,5.51,5.81,False,False,0.0,1.0
URVFTJFHMOWIBI,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
USKWMNFMQYXZEE,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
USMIRTDURJPRPN,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
USNOEMGNPRZBTH,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
UTGQNNCQYDRXCH,training_pool,1,6.58,6.58,6.58,False,False,1.0,1.0
UTKWUVCLIJBSRQ,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
UTRQPUXKRUOGHK,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
UUNZESIYFMFDGC,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
UUOBTTXYGXKPRY,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
UUUXOINBGSTWMN,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
UVJOGJFNIPVEGG,training_pool,1,4.6,4.6,4.6,False,False,0.0,0.0
UVMLQBCGOWFVRL,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
UVNMAAHEMZZIAX,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
UVXFRIHTEHOWRN,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
UWAUANOAMSDSNK,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
UWKSMHQOFVJHOW,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
UWQYBLOHTQWSQD,flora,1,4.21,4.21,4.21,False,False,0.0,0.0
UXGHLOTWJFSCHD,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
UXJLZLPNHILXSE,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
UYFUQKQAQYFPNS,training_pool,1,4.81,4.81,4.81,False,False,0.0,0.0
UZSSWEJATUDXHM,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
VAMTWVNBDCAGTA,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
VAVYTEMFUFRIBJ,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
VBGOMOIZYKKPOK,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
VBPSUSJQVUTXKV,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
VBSFNLTXMGJZMI,training_pool,1,4.14,4.14,4.14,False,False,0.0,0.0
VCTRQTWYPKTTDS,training_pool,1,6.77,6.77,6.77,False,False,1.0,1.0
VCZLGEIZUGWHAL,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
VDDALGSXMJYSIM,training_pool,2,4.19,4.19,4.19,False,False,0.0,0.0
VDJKUOJXTDRTKV,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
VDLKSALFSXAOKW,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
VDSXWZYHKXJDEQ,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
VEEFXCOUSJWNNI,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
VEENGDJNDWZTOU,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
VEZXFTKZUMARDU,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
VFGSNLRSCYUGNT,training_pool,2,5.23,4.0,6.46,True,True,,
VFJATJUXSGULNB,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
VFJMPSQRCVUSOI,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
